replay id,replay title,map,date,result,team name,opposing team name,score,goals,assists,saves,shots,shots conceded,goals conceded,shooting percentage,bpm,avg boost amount,amount collected,amount collected big pads,amount collected small pads,count collected big pads,count collected small pads,amount stolen,amount stolen big pads,amount stolen small pads,count stolen big pads,count stolen small pads,0 boost time,100 boost time,amount used while supersonic,amount overfill total,amount overfill stolen,total distance,time slow speed,time boost speed,time supersonic speed,time on ground,time low in air,time high in air,time powerslide,count powerslide,time in front of ball,time behind ball,time in front of ball,time defensive half,time offensive half,time defensive third,time neutral third,time offensive third,demos inflicted,demos taken
d45cb159-f558-4bbf-8b69-28e4040c672d,2021-01-20.20.57 Player Private Loss,Utopia Coliseum (Dusk),2021-01-20 20:57:35,win,SMUT DADDIES,TOXIC BROMANCE,1067,3,1,5,4,9,2,75,687,169.57,4510,3425,1085,46,94,549,399,150,5,13,91.85,190.71,381,1107,101,1245385,694.49,327.64,60.02,744.66,318.83,18.65,23.27,160,264.2,817.94,264.2,894.88,187.27,740.27,263.73,78.14,2,0
62f1144c-6905-4b73-a083-0d5e68bed33d,2021-01-24.19.21 Player Private Win,Urban Central (Dawn),2021-01-24 19:21:16,win,BRONZEBACK,BOOM SQUAD,618,1,1,2,5,3,0,20,814,152.09,4373,2871,1502,35,132,903,582,321,6,30,60.66,123.74,311,658,26,1176515,607.58,285.54,61.71,645.34,271.16,38.33,23.79,116,211.62,743.21,211.62,660.14,294.68,520.69,275.94,158.2,0,1
62f1144c-6905-4b73-a083-0d5e68bed33d,2021-01-24.19.21 Player Private Win,Urban Central (Dawn),2021-01-24 19:21:16,loss,BOOM SQUAD,BRONZEBACK,469,0,0,2,3,5,1,0,803,180.79,4197,2721,1476,39,131,664,392,272,4,25,44.49,192.21,490,1233,7,1249599,559.69,338.53,59.99,636.68,307.45,14.07,15.04,90,197.98,760.24,197.98,704.88,253.32,525.27,304.53,128.41,1,0
7608e450-62fa-491b-924a-ab1b51bca9a0,2020-12-10.21.17 The Pontiac Bandit Private Win,Utopia Coliseum,2020-12-10 21:17:39,win,RIHANNAS TOILET,MOTION W LOTION,995,4,2,1,9,5,3,44.44,948,145.53,5676,4386,1290,50,114,998,711,287,9,26,97.02,136.52,796,648,187,1286754,708.72,322.07,72.08,819.4,277.93,5.53,24.61,161,202.77,900.09,202.77,809.59,293.26,647.62,285.1,170.14,1,3
7608e450-62fa-491b-924a-ab1b51bca9a0,2020-12-10.21.17 The Pontiac Bandit Private Win,Utopia Coliseum,2020-12-10 21:17:39,loss,MOTION W LOTION,RIHANNAS TOILET,895,3,2,2,5,9,4,60,860,146.62,5016,3487,1529,41,128,565,174,391,2,35,114.76,94.64,791,652,28,1373793,660.07,359.59,89.86,742.65,346.28,20.6,25.76,163,320.31,789.22,320.31,820.6,288.93,656.01,307.31,146.22,3,1
ccf0fcfa-f841-4674-8779-5b8d56a6c4e4,2020-12-10.21.53 The Pontiac Bandit Private Win,Farmstead (Night),2020-12-10 21:53:52,win,CROSSBAR KINGS,BOOM SQUAD,2117,10,6,2,12,2,0,83.33,826,156.92,5702,3679,2023,46,174,1612,856,756,11,66,76.53,141.16,478,991,264,1567456,640.68,455.03,94.97,778.21,392.19,20.27,20.69,165,225.67,965.01,225.67,683.86,506.76,497.32,371.95,321.4,3,1
ccf0fcfa-f841-4674-8779-5b8d56a6c4e4,2020-12-10.21.53 The Pontiac Bandit Private Win,Farmstead (Night),2020-12-10 21:53:52,loss,BOOM SQUAD,CROSSBAR KINGS,481,0,0,3,2,12,10,0,844,141.46,5358,3710,1648,47,145,578,255,323,4,28,111.44,134.08,1032,1013,145,1398223,732.51,361.33,90,812.39,355.57,15.88,12.06,67,333.26,850.57,333.26,967.56,216.27,788.09,296.86,98.88,1,3
2a404600-48b8-4351-84b7-25e9301a0f42,2020-12-17.21.24 The Pontiac Bandit Private Loss,Aquadome,2020-12-17 21:24:46,loss,LITTY KITTIES,BRONZEBACK,1134,2,0,8,3,16,3,66.67,677,172.02,5626,3933,1693,50,155,705,385,320,4,28,140.15,262.04,660,1180,19,1685870,917.22,424.73,70,995.01,390.02,26.92,31.76,174,344.37,1067.58,344.37,1126.26,285.7,944.02,331.27,136.66,1,4
2a404600-48b8-4351-84b7-25e9301a0f42,2020-12-17.21.24 The Pontiac Bandit Private Loss,Aquadome,2020-12-17 21:24:46,win,BRONZEBACK,LITTY KITTIES,1083,3,1,0,16,3,2,18.75,985,155.93,7726,5503,2223,63,198,1648,869,779,10,70,128.34,182.81,1329,849,142,1927392,760.37,532.79,129.13,940,433.45,48.84,30.21,201,373.19,1049.1,373.19,835.93,586.36,602.21,467.17,352.92,4,1
6c125947-a357-4c44-b63e-d3d3e6179021,2020-12-22.22.14 Ty Private Win,Farmstead,2020-12-22 22:14:21,loss,BOOM SQUAD,LITTY KITTIES,822,1,0,6,1,8,2,100,825,128.86,4371,2636,1735,32,138,596,297,299,4,19,158.67,68.1,600,512,102,1247195,595.14,351.28,57.41,680.99,305.72,17.12,21.83,127,246.68,757.16,246.68,822.84,181,689.15,216.09,98.61,0,0
6c125947-a357-4c44-b63e-d3d3e6179021,2020-12-22.22.14 Ty Private Win,Farmstead,2020-12-22 22:14:21,win,LITTY KITTIES,BOOM SQUAD,718,2,1,0,8,1,1,25,827,176.93,4525,3361,1164,42,110,1308,918,390,11,35,71.41,249.34,683,957,202,1260677,617.2,311.65,79.47,713.89,275.45,18.97,20.23,158,177.52,830.79,177.52,624.76,383.54,468.68,332.32,207.31,0,0
63ab80ba-c60b-43e7-8b8a-3a5943b9d798,2021-01-06.22.52 Ty Private Win,DFH Stadium (Day),2021-01-06 22:52:10,loss,RIHANNAS TOILET,LITTY KITTIES,476,0,0,1,6,8,4,0,869,153.06,4730,3289,1441,42,129,804,501,303,6,28,122.2,135.43,768,931,108,1285455,619.23,349.21,69.56,694.04,327.71,16.25,20.37,162,286.46,751.53,286.46,805.78,232.22,655.87,258.29,123.85,0,2
63ab80ba-c60b-43e7-8b8a-3a5943b9d798,2021-01-06.22.52 Ty Private Win,DFH Stadium (Day),2021-01-06 22:52:10,win,LITTY KITTIES,RIHANNAS TOILET,1368,4,3,5,8,6,0,50,772,183.16,4749,3281,1468,40,141,666,261,405,4,37,63.13,239.34,779,791,78,1252095,663.39,293.55,86.79,734.38,292.27,17.08,21.24,174,172.62,871.1,172.62,707.68,336.05,548.49,305.85,189.38,2,0
94b9685a-a1ed-4591-a76e-dfa9dda8e56f,2021-01-14.21.49 Player Private Win,DFH Stadium,2021-01-14 21:49:03,win,AERIAL AIRHEADS,GOALSNEXTDOOR,747,2,1,3,5,8,1,40,631,160.61,3822,2450,1372,31,121,750,475,275,6,24,70.33,142.09,232,716,123,1147076,686.33,270.42,43.66,696.7,287.27,16.46,22.38,85,232.54,767.88,232.54,752.82,247.6,592.12,288.54,119.75,2,1
94b9685a-a1ed-4591-a76e-dfa9dda8e56f,2021-01-14.21.49 Player Private Win,DFH Stadium,2021-01-14 21:49:03,loss,GOALSNEXTDOOR,AERIAL AIRHEADS,641,1,1,2,8,5,2,12.5,805,170.54,4357,3144,1213,43,109,992,572,420,8,38,74.03,229.94,313,1200,251,1259431,639.95,301.7,57.72,650.46,324.91,24.01,15.83,118,299.2,700.17,299.2,609.2,390.17,433.17,326.88,239.32,1,2
0982a831-4a2b-4ace-bc96-36b2b8f19cf3,2020-12-07.21.58 David Private Win,DFH Stadium,2020-12-07 21:58:46,win,BANG BROS,TOXIC BROMANCE,1047,2,2,6,6,8,1,33.33,802,143.5,4320,2644,1676,39,141,680,314,366,6,34,86.18,162.78,688,1173,285,1268705,587.21,345.82,70.28,715.66,267.03,20.63,10.74,69,241.04,762.28,241.04,706.48,296.77,555.57,290.85,156.9,2,1
0982a831-4a2b-4ace-bc96-36b2b8f19cf3,2020-12-07.21.58 David Private Win,DFH Stadium,2020-12-07 21:58:46,loss,TOXIC BROMANCE,BANG BROS,740,1,1,3,8,6,2,12.5,845,158.9,4635,3588,1047,47,92,1123,794,329,10,29,86.35,258.04,690,1077,209,1256210,594.05,347,59.98,664.86,309.91,26.27,13.28,70,299.67,701.37,299.67,678.2,322.85,508.44,295.91,196.7,1,2
7d6c8ccf-862f-4051-ac73-873285aa43af,7d6c8ccf-862f-4051-ac73-873285aa43af,Champions Field,2020-12-08 21:24:36,win,SMUT DADDIES,GOALSNEXTDOOR,1006,4,0,2,10,6,2,40,823,159.8,4930,3329,1601,44,146,937,577,360,8,34,91.3,154.18,493,1148,237,1290949,609.3,366.64,90.55,753.19,300.52,12.79,24.76,152,266.31,800.18,266.31,792.41,274.08,647.26,276.4,142.83,0,1
7d6c8ccf-862f-4051-ac73-873285aa43af,7d6c8ccf-862f-4051-ac73-873285aa43af,Champions Field,2020-12-08 21:24:36,loss,GOALSNEXTDOOR,SMUT DADDIES,925,2,1,6,6,10,4,33.33,881,151.5,5350,3907,1443,47,131,871,525,346,7,32,89.66,104.65,589,848,185,1307137,661.87,349.79,66.66,746.22,322.98,9.14,18.52,105,303.4,774.94,303.4,725.42,352.92,517.63,360.65,200.05,1,0
6c4188f9-3641-4b8a-8f8f-938a67f8a270,2021-02-08.18.32 RisingStocks Private Loss,Aquadome,2021-02-08 18:32:58,win,RIHANNAS TOILET,SMUT DADDIES,706,2,1,1,9,1,0,22.22,959,175.54,5258,3937,1321,48,122,1456,1092,364,13,33,104.12,150.57,1117,934,211,1331253,500.89,392.34,76.3,679.83,278.74,10.94,17.02,127,211.07,758.46,211.07,592.64,376.88,430.37,322.3,216.83,0,2
6c4188f9-3641-4b8a-8f8f-938a67f8a270,2021-02-08.18.32 RisingStocks Private Loss,Aquadome,2021-02-08 18:32:58,loss,SMUT DADDIES,RIHANNAS TOILET,475,0,0,3,1,9,2,0,776,166.18,4362,2903,1459,37,127,1012,596,416,7,33,70.71,136.95,545,813,106,1291526,525.95,367.22,79.24,658.21,289.66,24.55,17.7,112,327.26,645.15,327.26,725.93,246.49,549.05,302.06,121.31,2,0
60c8a831-4b4c-46f2-bcbe-34685d984813,2021-01-19.20.45 Player Private Win,Mannfield (Stormy),2021-01-19 20:45:11,win,AERIAL AIRHEADS,BRONZEBACK,1549,3,2,10,6,12,2,50,592,149.95,4763,2985,1778,37,156,644,366,278,5,25,133.37,155.28,229,745,135,1570507,968.44,371.19,59.14,971.96,404.95,21.88,29.57,115,294.97,1103.82,294.97,1128.02,270.78,921.82,330.18,146.81,1,1
60c8a831-4b4c-46f2-bcbe-34685d984813,2021-01-19.20.45 Player Private Win,Mannfield (Stormy),2021-01-19 20:45:11,loss,BRONZEBACK,AERIAL AIRHEADS,914,2,0,3,12,6,3,16.67,874,159.41,6981,5156,1825,67,160,960,304,656,5,57,110.58,229.17,681,1523,202,1815937,843.29,444.96,110.66,921.35,435.48,42.08,29.52,188,352.57,1046.35,352.57,845.09,553.84,622.8,455.54,320.58,1,1
a393e6ff-9993-4da2-8f9c-e88d09f12f1d,2021-01-28.22.27 RisingStocks Private Loss,Rivals Arena,2021-01-28 22:27:45,loss,WHAT A PLAY,BOOSTIALITY,808,1,0,5,7,9,4,14.29,846,151.72,4774,3187,1587,42,140,1129,609,520,8,45,114.39,158.46,865,1070,200,1297847,609.12,362.8,72.91,721.86,311.32,11.65,20.1,84,310.52,734.31,310.52,725.05,319.78,580.69,255.57,208.57,1,2
a393e6ff-9993-4da2-8f9c-e88d09f12f1d,2021-01-28.22.27 RisingStocks Private Loss,Rivals Arena,2021-01-28 22:27:45,win,BOOSTIALITY,WHAT A PLAY,1287,4,3,5,9,7,1,44.44,751,151.5,4717,3064,1653,43,138,897,604,293,10,26,68.55,101.02,560,1257,402,1215496,700.66,296.47,53.68,744.96,295.91,9.94,31.78,191,228.56,822.26,228.56,754.8,296.02,602.37,278.82,169.64,2,1
cba8aa6a-7f58-4493-917c-5bb9c7350a76,2020-12-21.21.13 The Pontiac Bandit Private Loss,Champions Field,2020-12-21 21:13:36,loss,GOALDEN SHOWERS,CROSSBAR KINGS,562,1,0,1,9,4,2,11.11,975,133.54,5943,3965,1978,51,172,1250,697,553,8,47,145.09,107.49,711,1151,102,1471015,697.37,383.33,89.93,814.49,340.72,15.41,28.74,151,276.91,893.7,276.91,808.83,361.79,620.95,331.81,217.85,1,3
cba8aa6a-7f58-4493-917c-5bb9c7350a76,2020-12-21.21.13 The Pontiac Bandit Private Loss,Champions Field,2020-12-21 21:13:36,win,CROSSBAR KINGS,GOALDEN SHOWERS,991,2,1,6,4,9,1,50,913,149.58,5773,3900,1873,50,167,1055,643,412,9,37,98.39,117.17,974,1087,185,1522653,666.96,407.59,102.06,800.3,360.87,15.45,21.87,162,275.3,901.3,275.3,841.28,335.32,680.12,295.33,201.15,3,1
603803a7-e2f5-43a5-a73d-56990731beb8,BBvCKg3,Farmstead (Night),2020-12-30 21:02:24,loss,BANG BROS,CROSSBAR KINGS,839,2,1,4,6,6,4,33.33,839,137.42,4788,3333,1455,41,128,491,159,332,2,29,145.82,83.46,667,792,48,1359343,592.34,381.32,93.82,677.16,364.88,25.46,12.97,82,281.1,786.39,281.1,727.8,339.69,582.26,283.81,201.42,2,6
603803a7-e2f5-43a5-a73d-56990731beb8,BBvCKg3,Farmstead (Night),2020-12-30 21:02:24,win,CROSSBAR KINGS,BANG BROS,993,4,0,3,6,6,2,66.67,974,150.72,5912,4213,1699,58,155,1160,669,491,8,48,121.43,126.66,1071,1594,157,1458601,547.18,417.99,114.21,705.52,343.83,30.03,21.54,155,271.81,807.58,271.81,741.44,337.95,580.62,294.33,204.44,6,2
a6c73e3f-7894-4d14-add2-6bc4f231e84c,2021-01-13.21.16 David Private Loss,Aquadome,2021-01-13 21:16:50,win,SMUT DADDIES,WHAT A PLAY,1041,3,3,3,10,5,2,30,778,170.07,4598,3280,1318,45,116,928,414,514,6,47,53.21,141.26,695,997,183,1342424,571.05,395.22,81.34,678.34,336.27,32.98,22.79,119,235.92,811.67,235.92,685.76,361.85,515.18,325.63,206.77,3,1
a6c73e3f-7894-4d14-add2-6bc4f231e84c,2021-01-13.21.16 David Private Loss,Aquadome,2021-01-13 21:16:50,loss,WHAT A PLAY,SMUT DADDIES,865,2,0,5,5,10,3,40,828,146.14,4657,3395,1262,43,108,571,311,260,5,23,162.13,159.98,712,666,193,1288231,640.29,340.07,64.83,745.53,289.02,10.64,23.75,98,276.98,768.21,276.98,774.35,270.83,620.62,278.96,145.63,1,3
ce94fe98-4d17-42a2-8984-53b74c34e928,2021-01-21.18.27 Player Private Win,Mannfield (Stormy),2021-01-21 18:27:47,win,BRONZEBACK,GOALSNEXTDOOR,1097,5,2,1,8,2,1,62.5,951,150.52,5826,4229,1597,54,141,850,301,549,5,49,111.5,131.82,556,1207,203,1422010,581.69,414.65,78.71,696.95,346.11,32.02,24.59,162,213.03,862.04,213.03,692.04,383.01,522.01,317.61,235.45,1,1
ce94fe98-4d17-42a2-8984-53b74c34e928,2021-01-21.18.27 Player Private Win,Mannfield (Stormy),2021-01-21 18:27:47,loss,GOALSNEXTDOOR,BRONZEBACK,644,1,1,2,2,8,5,50,759,155.23,4521,3131,1390,40,121,789,381,408,4,36,89.07,137.87,519,830,35,1329066,700.43,326.49,56.89,733.45,312.58,37.77,17.06,106,325.81,757.99,325.81,788.61,295.2,621.47,303.15,159.19,1,1
3b8402c7-5a94-48b7-9de2-a5e6531b274b,2021-01-24.20.01 Robzo Boost Private Loss,Aquadome,2021-01-24 20:01:49,win,BRONZEBACK,BIGBOOSTERBRAND,880,3,2,1,10,3,1,30,879,161.91,5264,3699,1565,48,140,917,455,462,7,41,93.09,136.04,668,1160,260,1319760,600.53,329.76,91.56,680,316.4,25.44,19.65,120,238.76,783.08,238.76,665.02,356.84,501.14,317.25,203.45,1,2
3b8402c7-5a94-48b7-9de2-a5e6531b274b,2021-01-24.20.01 Robzo Boost Private Loss,Aquadome,2021-01-24 20:01:49,loss,BIGBOOSTERBRAND,BRONZEBACK,664,1,1,3,3,10,3,33.33,925,144.04,5315,3803,1512,47,127,1059,775,284,9,26,118.8,97.27,569,728,36,1320383,571.77,376.08,78,668.41,339.63,17.81,18.47,153,294.19,731.66,294.19,708.47,317.31,541.89,301.84,182.11,2,1
9d7bf923-28cd-41a9-8e0a-235b5ef888fd,2021-01-28.23.09 David Private Win,Beckwith Park (Midnight),2021-01-28 23:09:07,win,BANG BROS,GOALDEN SHOWERS,1474,3,3,3,11,9,2,27.27,929,142.28,8485,6049,2436,75,212,1449,933,516,11,47,185.65,204.57,1201,1304,168,2196958,926.71,628.72,118.82,1065.19,581.11,27.94,30.11,160,401.94,1272.3,401.94,1128.7,545.54,864.47,459.74,350.02,9,1
9d7bf923-28cd-41a9-8e0a-235b5ef888fd,2021-01-28.23.09 David Private Win,Beckwith Park (Midnight),2021-01-28 23:09:07,loss,GOALDEN SHOWERS,BANG BROS,1234,2,1,6,9,11,3,22.22,827,143.59,7677,4651,3026,59,258,1407,675,732,9,65,122.27,157.37,688,1210,141,1981973,1043.85,501.84,105.46,1149.53,476.58,25.01,37.6,199,433.94,1217.19,433.94,1151.13,500.01,940.6,420.63,289.9,1,9
25d56770-9e37-4f15-88df-852c43d1528d,2021-02-03.21.38 kevinpeta Private Loss,Utopia Coliseum (Dusk),2021-02-03 21:38:56,win,BOOM SQUAD,GOALSNEXTDOOR,1089,4,2,2,7,5,1,57.14,853,144.87,4768,3146,1622,40,142,794,379,415,6,38,106.71,94.3,965,878,228,1360092,610.95,374.02,71.12,727.58,315.53,12.97,15.31,97,238.65,817.44,238.65,688.08,368.01,531.49,310.17,214.42,1,1
25d56770-9e37-4f15-88df-852c43d1528d,2021-02-03.21.38 kevinpeta Private Loss,Utopia Coliseum (Dusk),2021-02-03 21:38:56,loss,GOALSNEXTDOOR,BOOM SQUAD,645,1,1,2,5,7,4,20,806,161.65,4540,3282,1258,39,113,1030,781,249,8,24,61.33,119.63,459,617,26,1303529,675.58,329.16,52.87,709.13,324.62,23.86,16.48,101,333.89,723.72,333.89,719.78,337.83,555.45,302.69,199.48,1,1
77d036b5-8350-40b7-b24e-cc40e88e3be7,2020-12-15.20.29 David Private Win,Beckwith Park,2020-12-15 20:29:59,win,BANG BROS,BOOSTIALITY,759,1,0,5,5,6,0,20,883,159.12,4678,3297,1381,46,119,958,550,408,8,34,72.37,156.09,655,1102,158,1353483,480.56,369.89,107.88,624.88,313.3,20.16,11.15,67,231.39,726.94,231.39,638.67,319.67,489.31,261.16,207.88,2,0
77d036b5-8350-40b7-b24e-cc40e88e3be7,2020-12-15.20.29 David Private Win,Beckwith Park,2020-12-15 20:29:59,loss,BOOSTIALITY,BANG BROS,555,0,0,3,6,5,1,0,853,123.35,4515,3351,1164,38,102,835,593,242,7,23,153.31,90.9,796,466,112,1130387,613.05,268.8,70.16,659.43,270.88,21.68,22.72,153,232.31,719.7,232.31,730.74,221.26,619.59,205.92,126.5,0,2
b56b425a-3932-408f-8e02-c8f8f87d1f1f,2020-12-22.21.52 Ty Private Loss,Forbidden Temple,2020-12-22 21:52:14,win,GOALSNEXTDOOR,LITTY KITTIES,782,1,0,5,4,5,0,25,854,146.75,4430,3146,1284,38,108,1072,678,394,9,36,91.5,156.99,557,682,221,1233919,580.66,303.48,64.8,649.24,285.35,14.35,16.34,118,255.59,693.35,255.59,655.79,293.15,470.16,304.17,174.6,0,3
b56b425a-3932-408f-8e02-c8f8f87d1f1f,2020-12-22.21.52 Ty Private Loss,Forbidden Temple,2020-12-22 21:52:14,loss,LITTY KITTIES,GOALSNEXTDOOR,514,0,0,2,5,4,1,0,830,174.48,4474,3110,1364,38,123,921,550,371,6,33,67.52,163.31,716,730,57,1254075,554.28,331.76,73.53,662.38,291.58,5.61,20.95,163,238.52,721.05,238.52,679.97,279.59,509.55,306.41,143.6,3,0
7e9e712c-ac52-4fba-b687-85a6074b8da4,2021-01-21.18.52 Player Private Win,Salty Shores (Night),2021-01-21 18:52:46,win,BRONZEBACK,GOALSNEXTDOOR,850,2,0,3,4,4,0,50,901,147.64,4814,3304,1510,40,135,813,388,425,5,37,103.24,96.33,782,728,109,1287689,571.59,334.09,73.41,636.44,303.08,39.57,21.03,112,242.57,736.52,242.57,651.36,327.72,498.91,294.65,185.54,0,4
7e9e712c-ac52-4fba-b687-85a6074b8da4,2021-01-21.18.52 Player Private Win,Salty Shores (Night),2021-01-21 18:52:46,loss,GOALSNEXTDOOR,BRONZEBACK,434,0,0,0,4,4,2,0,865,168.58,4734,3487,1247,45,113,1030,659,371,10,35,54.48,157.97,808,1005,310,1319301,568.46,332.34,94.52,641.3,324.55,29.45,14.73,104,280.34,714.96,280.34,664.58,330.72,496.09,293.17,206.04,4,0
2879596b-d4ae-4410-bc07-5c80a35c83c5,2021-02-03.22.45 kevinpeta Private Win,Champions Field,2021-02-03 22:45:10,loss,BANG BROS,LITTY KITTIES,993,2,0,6,5,14,5,40,855,131.94,5041,3340,1701,41,141,884,595,289,7,24,114.74,82.44,995,713,58,1401597,604.84,408.95,90.97,736.79,358.81,9.16,15.38,89,302.88,801.89,302.88,832.27,272.49,664.95,278.78,161.05,0,0
2879596b-d4ae-4410-bc07-5c80a35c83c5,2021-02-03.22.45 kevinpeta Private Win,Champions Field,2021-02-03 22:45:10,win,LITTY KITTIES,BANG BROS,1352,5,3,2,14,5,2,35.71,832,162.33,5257,3684,1573,45,137,900,545,355,7,32,114.91,127.26,527,855,168,1328465,690.58,333.94,80.04,734.42,348.89,21.26,22.79,178,233.23,871.33,233.23,784.71,319.84,640.57,277.06,186.94,0,0
a87dc36c-2e3e-4582-adcb-57dc99b40660,2021-01-14.22.29 kevinpeta Private Win,Forbidden Temple,2021-01-14 22:29:55,win,GOALDEN SHOWERS,BOOM SQUAD,1691,8,6,3,11,3,0,72.73,810,155.68,5318,3469,1849,45,160,1338,997,341,12,29,115.26,111.94,543,981,206,1307066,716.61,331.02,79.41,792.6,323.79,10.65,25.27,120,227.77,899.25,227.77,801.13,325.9,627.61,309.72,189.7,2,1
a87dc36c-2e3e-4582-adcb-57dc99b40660,2021-01-14.22.29 kevinpeta Private Win,Forbidden Temple,2021-01-14 22:29:55,loss,BOOM SQUAD,GOALDEN SHOWERS,463,0,0,3,3,11,8,0,854,150.07,5608,4181,1427,50,127,1154,790,364,9,32,96.12,143.28,473,863,111,1404613,649.4,410.37,68.48,761.23,351.13,15.89,16.92,105,309.98,818.26,309.98,809.76,318.48,623.87,335.86,168.51,1,2
34ce07f1-5b10-410e-beb7-10d95ad8bb82,2021-01-15.19.13 Player Private Win,Forbidden Temple,2021-01-15 19:13:52,win,AERIAL AIRHEADS,BOOSTIALITY,1269,5,3,1,10,2,1,50,745,158.99,4565,3156,1409,37,121,1012,564,448,8,39,71.17,164.66,275,645,253,1290849,719.28,324.63,55.66,730.62,336.3,32.67,14.88,60,216.3,883.27,216.3,697.38,402.2,502.46,367.88,229.26,1,0
34ce07f1-5b10-410e-beb7-10d95ad8bb82,2021-01-15.19.13 Player Private Win,Forbidden Temple,2021-01-15 19:13:52,loss,BOOSTIALITY,AERIAL AIRHEADS,745,1,0,4,2,10,5,50,754,134.47,4621,3351,1270,42,108,1038,738,300,9,26,105.04,68.25,484,857,165,1168136,753.66,279.01,65.12,781.3,293.56,22.94,20.86,137,291.37,806.42,291.37,879.57,218.23,751.58,221.29,124.93,0,1
04544690-ae3a-4e8a-85f7-e35ca4b3f639,2021-01-24.20.10 Robzo Boost Private Loss,Aquadome,2021-01-24 20:10:05,win,BRONZEBACK,BIGBOOSTERBRAND,989,3,0,4,10,8,2,30,855,177.95,4955,3575,1380,49,129,913,534,379,8,37,53.18,139.9,693,1436,294,1345064,612.54,369.54,71.43,734.07,300.31,19.15,28.57,151,242.54,810.96,242.54,708.54,344.96,538.45,353.05,162.01,1,0
04544690-ae3a-4e8a-85f7-e35ca4b3f639,2021-01-24.20.10 Robzo Boost Private Loss,Aquadome,2021-01-24 20:10:05,loss,BIGBOOSTERBRAND,BRONZEBACK,1016,2,2,5,8,10,3,25,903,136.1,4905,3458,1447,43,127,898,453,445,6,38,141,104.54,479,840,144,1250034,645.42,357.03,48.02,701.21,335.64,13.63,17.1,136,256.89,793.6,256.89,734.94,315.55,551.87,316.45,182.17,0,1
9019ec50-5241-41a9-b904-0c48f464a6a6,2021-01-26.20.42 Player Private Win,Urban Central,2021-01-26 20:42:39,win,CROSSBAR KINGS,BIGBOOSTERBRAND,1123,3,3,4,9,5,2,33.33,959,148.47,5815,4006,1809,52,161,1175,629,546,8,47,84.34,95.81,850,1241,172,1453851,536.71,398.69,122.77,671.18,361.14,25.85,17.83,161,270.02,788.13,270.02,726.23,331.93,547.21,321.13,189.83,4,0
9019ec50-5241-41a9-b904-0c48f464a6a6,2021-01-26.20.42 Player Private Win,Urban Central,2021-01-26 20:42:39,loss,BIGBOOSTERBRAND,CROSSBAR KINGS,878,2,2,3,5,9,3,40,941,150.63,5515,3711,1804,47,151,1036,578,458,7,39,113.81,89.92,573,1022,119,1362839,572.4,386.64,86.82,690.91,329.4,25.53,19.12,154,267.17,778.67,267.17,722.61,323.23,556.05,317.16,172.62,0,4
441fd676-e485-4088-86eb-3a3a0144e2d2,2021-01-27.22.16 David Private Loss,Salty Shores,2021-01-27 22:16:50,loss,TOXIC BROMANCE,BOOM SQUAD,543,0,0,2,3,8,3,0,908,148.16,4909,3582,1327,45,117,1065,618,447,8,39,103.04,142.01,464,792,192,1282874,597,336.27,73.21,629.37,355.16,21.96,22.34,129,328.32,678.16,328.32,664.28,342.2,506.83,287.9,211.74,3,1
441fd676-e485-4088-86eb-3a3a0144e2d2,2021-01-27.22.16 David Private Loss,Salty Shores,2021-01-27 22:16:50,win,BOOM SQUAD,TOXIC BROMANCE,880,3,0,2,8,3,0,37.5,809,156.77,4305,3038,1267,39,110,1005,602,403,7,34,58.64,131.26,865,784,95,1279038,577.1,357.38,64.92,679.48,310.21,9.7,19.69,106,226.33,773.07,226.33,656.3,343.09,499.9,322.83,176.65,1,3
e7ae501e-a72c-4dbf-b042-dc5f38b0f87d,2021-01-28.22.07 kevinpeta Private Win,Aquadome,2021-01-28 22:07:52,loss,TOXIC BROMANCE,GOALDEN SHOWERS,787,1,0,5,4,10,2,25,899,147.87,4965,3823,1142,46,93,758,384,374,4,26,86.44,172.92,752,792,13,1280496,676.61,294.88,80.31,675.18,356.38,20.24,17.49,102,317.01,734.79,317.01,764.4,287.4,608.61,287.13,156.06,1,0
e7ae501e-a72c-4dbf-b042-dc5f38b0f87d,2021-01-28.22.07 kevinpeta Private Win,Aquadome,2021-01-28 22:07:52,win,GOALDEN SHOWERS,TOXIC BROMANCE,819,2,1,2,10,4,1,20,790,143.44,4471,2576,1895,35,166,918,365,553,4,48,91.8,69.51,339,867,34,1282975,645.29,347.85,56.06,715.12,311.53,22.55,28.08,123,246.59,802.61,246.59,671.86,377.34,505.06,315.79,228.34,0,1
9b1c61ba-bae1-4336-8675-1836f800f6b8,2020-12-11.21.44 RisingStocks Private Win,Neo Tokyo (Standard),2020-12-11 21:44:34,win,AERIAL AIRHEADS,BIGBOOSTERBRAND,1058,3,1,2,7,4,2,42.86,832,150.52,5581,4063,1518,50,136,985,592,393,9,36,108.62,222.72,690,932,321,1462766,773.47,366.83,77.85,860.75,327.61,29.77,18.82,64,267.73,950.41,267.73,892.9,325.24,709.25,342.94,165.95,2,0
9b1c61ba-bae1-4336-8675-1836f800f6b8,2020-12-11.21.44 RisingStocks Private Win,Neo Tokyo (Standard),2020-12-11 21:44:34,loss,BIGBOOSTERBRAND,AERIAL AIRHEADS,782,2,2,1,4,7,3,50,788,135.22,5293,3215,2078,44,179,1051,503,548,7,47,133.97,92.3,675,1114,111,1539116,730.85,410.81,75.07,872.59,327.68,16.46,16.25,123,279.11,937.63,279.11,801.59,415.14,581.4,414.09,221.26,0,2
